product_name,brand,price,currency,breadcrumbs,pdp_url,variants,image_url,description
Patterned Fleece Shorts Pajama Set,KOMAR,21.75,USD,Home/All Products/Patterned Fleece Shorts Pajama Set,https://www.shopjustice.com/collections/all-products/products/pj-fleece-short-set-grey-cheetah-j162424-grey,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)""],""color"":""Grey""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/162424_grey_1_grande.jpg?v=1626823372,"We designed our girls’ pajama sets with plush fleece fabric that promises a cozy feel. The top has a crew neckline. A sweet bow punctuates the waistband—plus it’s super-stretchy for on-and-off convenience. A color block patch highlights the top and shorts. And an allover pattern brings standout style.#162424Includes: top and bottoms100% polyesterMachine wash, tumble dryImported"
Affirmations Patterned Backpack,Accessory Innovations,24.75,USD,Home/All Products/Affirmations Patterned Backpack,https://www.shopjustice.com/collections/all-products/products/black-bp-with-rnbw-882202-tiedye,"{""size"":[""ONE SIZE""],""color"":""Tiedye""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882202_tiedye_1_grande.jpg?v=1623790619,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a hangtag and secret message boast positive sentiments to encourage her along the way.#88220217” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
Tie-Dye Fleece Shorts Pajama Set,KOMAR,21.75,USD,Home/All Products/Tie-Dye Fleece Shorts Pajama Set,https://www.shopjustice.com/collections/all-products/products/pj-fleece-short-set-black-tie-dye-j166646-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/166646_black_1_grande.jpg?v=1625268361,"We designed our girls’ pajama sets with super-soft fleece fabric that promises a cozy feel. The top has a crew neckline and raglan design. The shorts make them versatile for warmer nights. Plus, they have a pull-on waistband that’s super stretchy—for on-and-off convenience. And the color block, tie-dye design gives them the fun style that every pajama set needs.#166646Includes: top, shorts and pants100% polyesterMachine wash, tumble dryImported"
Tie-Dye Crisscross Bungee Cord Backpack,Accessory Innovations,28.50,USD,Home/All Products/Tie-Dye Crisscross Bungee Cord Backpack,https://www.shopjustice.com/collections/all-products/products/light-blue-w-purple-tie-dye-backpack-882438-tie-dye,"{""size"":[""ONE SIZE""],""color"":""Tie-Dye""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882438_tiedye_1_grande.jpg?v=1623790641,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Plus, it has a holographic design that’s punctuated by a stretchy, crisscrossed bungee cord. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned straps offer comfy, hands-free carrying. A centered patch boasts a positive sentiment. And the bright tie-dye pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88243817” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
J Sport Clear Color Block Backpack,Accessory Innovations,24.75,USD,Home/All Products/J Sport Clear Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/solid-jsport-bpack-885216-red,"{""size"":[""ONE SIZE""],""color"":""Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885216_red_1_grande.jpg?v=1623790639,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A clear front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying, plus, they have cool logo taping. And the bright hue gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88521617” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
J Sport Clear Color Block Backpack,Accessory Innovations,24.75,USD,Home/All Products/J Sport Clear Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/solid-jsport-bpack-885216-teal,"{""size"":[""ONE SIZE""],""color"":""Teal""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885216_teal_1_grande.jpg?v=1623790640,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A clear front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying, plus, they have cool logo taping. And the bright hue gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88521617” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
Patterned Color Block Backpack,Accessory Innovations,24.75,USD,Home/All Products/Patterned Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/black-backpack-with-white-red-verbiage-880152-verbiage,"{""size"":[""ONE SIZE""],""color"":""Verbiage""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/880152_verbiage_1_grande.jpg?v=1623790619,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold, color-block pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, the hangtag and back boast positive sentiments to encourage her along the way.#88015217” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
J Sport Clear Color Block Backpack,Accessory Innovations,24.75,USD,Home/All Products/J Sport Clear Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/solid-jsport-bpack-885216-blue,"{""size"":[""ONE SIZE""],""color"":""Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885216_blue_1_grande.jpg?v=1623790635,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A clear front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying, plus, they have cool logo taping. And the bright hue gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88521617” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
Color Block Backpack Set,Accessory Innovations,42.00,USD,Home/All Products/Color Block Backpack Set,https://www.shopjustice.com/collections/all-products/products/solid-lght-purple-backpack-888218-purple,"{""size"":[""ONE SIZE""],""color"":""Purple""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/888218_purple_1_grande.jpg?v=1623790649,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front, color-block zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying. And glimmering zipper tabs and patches bring a fun element. A matching insulted lunch tote and padded laptop sleeve complete this set.#888218Includes: backpack, lunch tote and laptop sleeveBackpack dimensions:17” x 12” x 5”Backpack straps: 16” LBackpack handle: 3.5” dropMan-madeSpot clean with damp clothImported"
Quilted Color Block Backpack,Accessory Innovations,28.50,USD,Home/All Products/Quilted Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/solid-black-w-rainbow-888307-rainbow,"{""size"":[""ONE SIZE""],""color"":""Rainbow""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/888307_rainbow_1_grande.jpg?v=1625792239,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front, color-block zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying. A Justice logo design adorns the top. And glimmering patches--stationed on the front and one of the straps—bring a fun element. Plus, the quilted design and shimmery rainbow finish give her standout style—especially when you’re trying to spot her in the after-school crowd.#88830717” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
Justice Logo Crisscross Bungee Cord Backpack,Accessory Innovations,28.50,USD,Home/All Products/Justice Logo Crisscross Bungee Cord Backpack,https://www.shopjustice.com/collections/all-products/products/justice-packpack-solid-blue-889384-blue,"{""size"":[""ONE SIZE""],""color"":""Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/889384_blue_1_grande.jpg?v=1623790647,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Plus, it has a shimmery snow-globe-affect logo that’s punctuated by a stretchy, crisscrossed bungee cord. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying. And a glimmering patch and zipper tabs bring a fun element to one of the straps and the pockets.#88938417” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
J Sport Patterned Color Block Backpack,Accessory Innovations,24.75,USD,Home/All Products/J Sport Patterned Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/black-backpack-with-rnbw-polka-hearts-887094-hearts,"{""size"":[""ONE SIZE""],""color"":""Hearts""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/887094_hearts_1_grande.jpg?v=1623790647,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold, color-block design and allover pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, the hangtag and back boast positive sentiments to encourage her along the way.#88709417” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
J Sport Metallic Backpack,Accessory Innovations,28.50,USD,Home/All Products/J Sport Metallic Backpack,https://www.shopjustice.com/collections/all-products/products/silver-backpack-882891-metallic,"{""size"":[""ONE SIZE""],""color"":""Metallic""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882891_metallic_1_grande.jpg?v=1623790626,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Plus, a color-block patch punctuates the front of it. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying; plus, logo taping highlights the straps. A positive sentiment on the zipper tab encourages her along the way. And the bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88289117” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Backpack,Accessory Innovations,24.75,USD,Home/All Products/J Sport Color Block Backpack,https://www.shopjustice.com/collections/all-products/products/black-bp-w-justice-sport-884997-white,"{""size"":[""ONE SIZE""],""color"":""White""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/884997_white_1_grande.jpg?v=1623790627,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front, color-block zipper pocket keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying; plus, positive sentiments on the straps and zipper tab encourage her along the way.#88499717” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp cloth\Imported"
J Sport Patterned Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Patterned Mini Backpack,https://www.shopjustice.com/collections/all-products/products/black-rainbow-jsport-mini-backpack-014658-black,"{""size"":[""ONE SIZE""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014658_black_1_grande.jpg?v=1622580859,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01465810” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Patterned Mini Backpack,https://www.shopjustice.com/collections/all-products/products/rainbow-leopard-jsport-mini-backpack-014647-rainbow,"{""size"":[""ONE SIZE""],""color"":""Rainbow""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014647_rainbow_1_grande.jpg?v=1625872284,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01464710” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Patterned Mini Backpack,https://www.shopjustice.com/collections/all-products/products/tie-dye-jsport-mini-backpack-014659-tie-dye,"{""size"":[""ONE SIZE""],""color"":""Tie Dye""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014659_tie-dye_1_grande.jpg?v=1622580864,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01465910” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Patterned Mini Backpack,https://www.shopjustice.com/collections/all-products/products/graffiti-print-jsport-mini-backpack-014657-graffiti,"{""size"":[""ONE SIZE""],""color"":""Graffiti""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014657_graffiti_1_grande.jpg?v=1622580860,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01465710” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Patterned Mini Backpack,https://www.shopjustice.com/collections/all-products/products/multi-rainbow-jsport-logo-mini-backpack-014644-multi,"{""size"":[""ONE SIZE""],""color"":""Multi""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014644_multi_1_grande.jpg?v=1622580855,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01464410” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Mini Backpack,Adjmi,15.00,USD,Home/All Products/J Sport Color Block Mini Backpack,https://www.shopjustice.com/collections/all-products/products/jsport-round-case-008996-black,"{""size"":[""ONE SIZE""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/008996_black_1_grande.jpg?v=1614912736,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The solid hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#899610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Color Block Mini Backpack,https://www.shopjustice.com/collections/all-products/products/black-jsport-mini-backpack-014652-black,"{""size"":[""ONE SIZE""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014652_black_1_grande.jpg?v=1628016851,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The solid hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#01465210” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Color Block Mini Backpack,https://www.shopjustice.com/collections/all-products/products/pink-jsport-mini-backpack-014651-pink,"{""size"":[""ONE SIZE""],""color"":""Pink""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014651_pink_1_grande.jpg?v=1622580859,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#01465110” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Mini Backpack,Adjmi,15.00,USD,Home/All Products/J Sport Color Block Mini Backpack,https://www.shopjustice.com/collections/all-products/products/jsport-bag-non-init-008996-electric-pink,"{""size"":[""ONE SIZE""],""color"":""Electric Pink""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/008996_electric-pink_1_grande.jpg?v=1614912747,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#899610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Mini Backpack,FANTASIA,15.00,USD,Home/All Products/J Sport Color Block Mini Backpack,https://www.shopjustice.com/collections/all-products/products/blue-jsport-mini-backpack-014646-blue,"{""size"":[""ONE SIZE""],""color"":""Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014646_blue_1_grande.jpg?v=1622580859,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#01464610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
Metallic Pocket Mini Backpack,FANTASIA,15.00,USD,Home/All Products/Metallic Pocket Mini Backpack,https://www.shopjustice.com/collections/all-products/products/rose-gold-metallic-mini-backpack-014485-rose-gold,"{""size"":[""ONE SIZE""],""color"":""Rose Gold""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014485_rose-gold_1_grande.jpg?v=1622581497,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01448510” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported"
J Sport Color Block Mini Backpack,Adjmi,15.00,USD,Home/All Products/J Sport Color Block Mini Backpack,https://www.shopjustice.com/collections/all-products/products/jsport-bag-non-init-008996-electric-lime,"{""size"":[""ONE SIZE""],""color"":""Electric Lime""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/008996_electric-lime_1_grande.jpg?v=1614912741,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#899610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported"
Metallic Pocket Mini Backpack,FANTASIA,15.00,USD,Home/All Products/Metallic Pocket Mini Backpack,https://www.shopjustice.com/collections/all-products/products/black-mini-backpack-014443-black,"{""size"":[""ONE SIZE""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014443_black_1_e4417d15-e029-41eb-804f-84ad407cbbe9_grande.jpg?v=1625013319,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01444310” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported"
Metallic Pocket Mini Backpack,FANTASIA,15.00,USD,Home/All Products/Metallic Pocket Mini Backpack,https://www.shopjustice.com/collections/all-products/products/silver-metallic-mini-backpack-014493-silver,"{""size"":[""ONE SIZE""],""color"":""Silver""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014493_silver_1_grande.jpg?v=1622581498,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01449310” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported"
Metallic Pocket Mini Backpack,FANTASIA,15.00,USD,Home/All Products/Metallic Pocket Mini Backpack,https://www.shopjustice.com/collections/all-products/products/gold-metallic-mini-backpack-014495-gold,"{""size"":[""ONE SIZE""],""color"":""Gold""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014495_gold_1_grande.jpg?v=1622581498,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01449510” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Sling Backpack,FANTASIA,12.00,USD,Home/All Products/J Sport Patterned Mini Sling Backpack,https://www.shopjustice.com/collections/all-products/products/black-rainbow-jsport-sling-bag-014640-black,"{""size"":[""ONE SIZE""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014640_black_1_grande.jpg?v=1622581505,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. An adjustable, asymmetrical strap offers comfy, crossbody carrying, and it has a shiny logo taping for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a keychain and patch boast positive sentiments to encourage her along the way.#01464010.38” x 6.5” x 2.75”Strap: 24” drop X 1.25” WMan-madeSpot clean with damp clothImported"
J Sport Mini Sling Backpack,FANTASIA,12.00,USD,Home/All Products/J Sport Mini Sling Backpack,https://www.shopjustice.com/collections/all-products/products/black-jsport-sling-bag-014633-black,"{""size"":[""ONE SIZE""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014633_black_1_grande.jpg?v=1622580855,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. An adjustable, asymmetrical strap offers comfy, crossbody carrying, and it has a shiny logo taping for extra panache. Plus, a keychain and patch boast positive sentiments to encourage her along the way.#01463310.38” x 6.5” x 2.75”Strap: 24” drop X 1.25” WMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Sling Backpack,FANTASIA,12.00,USD,Home/All Products/J Sport Patterned Mini Sling Backpack,https://www.shopjustice.com/collections/all-products/products/tie-dye-jsport-sling-bag-014642-tie-dye,"{""size"":[""ONE SIZE""],""color"":""Tie Dye""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014642_tie-dye_1_grande.jpg?v=1622580854,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. An adjustable, asymmetrical strap offers comfy, crossbody carrying, and it has a shiny logo taping for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a keychain and patch boast positive sentiments to encourage her along the way.#01464210.38” x 6.5” x 2.75”Strap: 24” drop X 1.25” WMan-madeSpot clean with damp clothImported"
J Sport Patterned Mini Sling Backpack,FANTASIA,12.00,USD,Home/All Products/J Sport Patterned Mini Sling Backpack,https://www.shopjustice.com/collections/all-products/products/graffiti-jsport-sling-bag-014635-graffiti,"{""size"":[""ONE SIZE""],""color"":""Graffiti""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014635_graffiti_1_grande.jpg?v=1622580855,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. An adjustable, asymmetrical strap offers comfy, crossbody carrying, and it has a shiny logo taping for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a keychain and patch boast positive sentiments to encourage her along the way.#01463510.38” x 6.5” x 2.75”Strap: 24” drop X 1.25” WMan-madeSpot clean with damp clothImported"
J Sport Patterned Belt Bag,FANTASIA,12.00,USD,Home/All Products/J Sport Patterned Belt Bag,https://www.shopjustice.com/collections/all-products/products/multi-rainbow-jsport-logo-fanny-pack-014605-multi,"{""size"":[""ONE SIZE""],""color"":""Multi""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014605_multi_1_grande.jpg?v=1622581496,"Our girls’ belt bags are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A dual-sided release buckle punctuates the adjustable strap—which gives your girl two styling options, around her waist or crossbody. They’re color blocked for extra panache, and the bold pattern gives her standout style. Plus, logo taping boasts positive sentiments to encourage her along the way.#01460513” x 5.5” x 3”Strap: 12.75” shortest length x 1” WMan-madeSpot clean with damp clothImported"
